author_id,id,created_at,text,clean_text,tweet_tokenized,tweet_nonstop,tweet_stemmed,tweet_lemmatized,sentiment,label
474238498,1573937791049732096,2022-09-25T07:29:46.000Z,"Indeed, the #birthrate in the #territories is #perilously close to #falling #below the #rate #of #replacement, already happened #Laos-#IndoChina-#China&amp;-#USA in the #VirginIslands #Samoa &amp; #PuertoRico-has #one of the #lowest #fertility #rates in the #World
https://t.co/JPxCASFWEp",indeed close already happened,"['indeed', 'close', 'already', 'happened']","['indeed', 'close', 'already', 'happened']","['inde', 'close', 'alreadi', 'happen']","['indeed', 'close', 'already', 'happened']",0.0,neutral
1556373963881811968,1573924937840164864,2022-09-25T06:38:41.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
3300863571,1573910784555372544,2022-09-25T05:42:27.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1092444458,1573887437717241857,2022-09-25T04:09:41.000Z,"The conservative case for not baby making our way out of this crisis.

If national fertility is sustained well below replacement rate, your fixation with loosing to China will get more precious every year.

3(+) to pwn the CCP, if that is what works. https://t.co/u3YDoTmvzS",conservative case baby making this crisis national fertility sustained well below replacement rate your fixation with loosing china will more precious every year that what works,"['conservative', 'case', 'baby', 'making', 'this', 'crisis', 'national', 'fertility', 'sustained', 'well', 'below', 'replacement', 'rate', 'your', 'fixation', 'with', 'loosing', 'china', 'will', 'more', 'precious', 'every', 'year', 'that', 'what', 'works']","['conservative', 'case', 'baby', 'making', 'crisis', 'national', 'fertility', 'sustained', 'well', 'replacement', 'rate', 'fixation', 'loosing', 'china', 'precious', 'every', 'year', 'works']","['conserv', 'case', 'babi', 'make', 'crisi', 'nation', 'fertil', 'sustain', 'well', 'replac', 'rate', 'fixat', 'loos', 'china', 'preciou', 'everi', 'year', 'work']","['conservative', 'case', 'baby', 'making', 'crisis', 'national', 'fertility', 'sustained', 'well', 'replacement', 'rate', 'fixation', 'loosing', 'china', 'precious', 'every', 'year', 'work']",0.0562,positive
1520581187122896896,1573861861342072832,2022-09-25T02:28:03.000Z,"Maitreya (Isis), the White Goddess, was dependent on Metteya (Aceto, Inari in Japan). Metteya (the Red Goddess) is the Lady Master of love and fertility (worldly benefits).

#disclosure #ascension #spiritual",maitreya isis white goddess dependent metteya aceto inari japan metteya goddess lady master love fertility worldly benefits,"['maitreya', 'isis', 'white', 'goddess', 'dependent', 'metteya', 'aceto', 'inari', 'japan', 'metteya', 'goddess', 'lady', 'master', 'love', 'fertility', 'worldly', 'benefits']","['maitreya', 'isis', 'white', 'goddess', 'dependent', 'metteya', 'aceto', 'inari', 'japan', 'metteya', 'goddess', 'lady', 'master', 'love', 'fertility', 'worldly', 'benefits']","['maitreya', 'isi', 'white', 'goddess', 'depend', 'metteya', 'aceto', 'inari', 'japan', 'metteya', 'goddess', 'ladi', 'master', 'love', 'fertil', 'worldli', 'benefit']","['maitreya', 'isi', 'white', 'goddess', 'dependent', 'metteya', 'aceto', 'inari', 'japan', 'metteya', 'goddess', 'lady', 'master', 'love', 'fertility', 'worldly', 'benefit']",0.7783,positive
637126739,1573853447836811265,2022-09-25T01:54:37.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1385440342204461057,1573848961659592706,2022-09-25T01:36:47.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
55843475,1573848945067200512,2022-09-25T01:36:43.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1476914814991704092,1573840038940778498,2022-09-25T01:01:20.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1413582700225650691,1573836191887147008,2022-09-25T00:46:03.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
760882643760283648,1573831750068965378,2022-09-25T00:28:24.000Z,"@JoeyShabadooJr @pharaoh_ptolemy It's a little bit more complicated then you're trying to portray, once you factor in living longer, and fewer deaths at birth or early life which explains why countries like Japan with low fertility did grow for quite a while before falling back.",little more complicated then trying portray once factor living longer fewer deaths birth early life which explains countries like japan with fertility grow quite while before falling back,"['little', 'more', 'complicated', 'then', 'trying', 'portray', 'once', 'factor', 'living', 'longer', 'fewer', 'deaths', 'birth', 'early', 'life', 'which', 'explains', 'countries', 'like', 'japan', 'with', 'fertility', 'grow', 'quite', 'while', 'before', 'falling', 'back']","['little', 'complicated', 'trying', 'portray', 'factor', 'living', 'longer', 'fewer', 'deaths', 'birth', 'early', 'life', 'explains', 'countries', 'like', 'japan', 'fertility', 'grow', 'quite', 'falling', 'back']","['littl', 'complic', 'tri', 'portray', 'factor', 'live', 'longer', 'fewer', 'death', 'birth', 'earli', 'life', 'explain', 'countri', 'like', 'japan', 'fertil', 'grow', 'quit', 'fall', 'back']","['little', 'complicated', 'trying', 'portray', 'factor', 'living', 'longer', 'fewer', 'death', 'birth', 'early', 'life', 'explains', 'country', 'like', 'japan', 'fertility', 'grow', 'quite', 'falling', 'back']",0.1621,positive
1024221646431895552,1573830007528603649,2022-09-25T00:21:28.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1548231096290013188,1573827584860749824,2022-09-25T00:11:51.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1470955425084235780,1573826268260442118,2022-09-25T00:06:37.000Z,@SimoMace Japan is right up there with Italy definitely. I feel like Japan has substantially better societal cohesion than alot of the aging European countries though (not that that will help them (or any of us) if fertility rates never rebound).,japan right there with italy definitely feel like japan substantially better societal cohesion than alot aging european countries though that that will help them fertility rates never rebound,"['japan', 'right', 'there', 'with', 'italy', 'definitely', 'feel', 'like', 'japan', 'substantially', 'better', 'societal', 'cohesion', 'than', 'alot', 'aging', 'european', 'countries', 'though', 'that', 'that', 'will', 'help', 'them', 'fertility', 'rates', 'never', 'rebound']","['japan', 'right', 'italy', 'definitely', 'feel', 'like', 'japan', 'substantially', 'better', 'societal', 'cohesion', 'alot', 'aging', 'european', 'countries', 'though', 'help', 'fertility', 'rates', 'never', 'rebound']","['japan', 'right', 'itali', 'definit', 'feel', 'like', 'japan', 'substanti', 'better', 'societ', 'cohes', 'alot', 'age', 'european', 'countri', 'though', 'help', 'fertil', 'rate', 'never', 'rebound']","['japan', 'right', 'italy', 'definitely', 'feel', 'like', 'japan', 'substantially', 'better', 'societal', 'cohesion', 'alot', 'aging', 'european', 'country', 'though', 'help', 'fertility', 'rate', 'never', 'rebound']",0.8777,positive
62347531,1573823612833959938,2022-09-24T23:56:04.000Z,South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising kids https://t.co/8njtmfwWeX,south korea once again shattered record world lowest fertility rate factor burden raising kids,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kids']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kids']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais', 'kid']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kid']",-0.8225,negative
1111434851079675904,1573820454082682882,2022-09-24T23:43:31.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1490372866378014730,1573815185248329729,2022-09-24T23:22:34.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1343514821845798913,1573814447004700672,2022-09-24T23:19:38.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
4825006289,1573814088542593024,2022-09-24T23:18:13.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
902856343920328705,1573814031034744832,2022-09-24T23:17:59.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1499272233965211649,1573813361094950913,2022-09-24T23:15:19.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1482502273821392899,1573813039115411456,2022-09-24T23:14:03.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
327527271,1573812873327169536,2022-09-24T23:13:23.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1552063857258110982,1573812550323642369,2022-09-24T23:12:06.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
371352104,1573812493864128512,2022-09-24T23:11:53.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
76345060,1573812462373085185,2022-09-24T23:11:45.000Z,the world's lowest fertility rate. South Korea. https://t.co/5wMlUkM8pL,world lowest fertility rate south korea,"['world', 'lowest', 'fertility', 'rate', 'south', 'korea']","['world', 'lowest', 'fertility', 'rate', 'south', 'korea']","['world', 'lowest', 'fertil', 'rate', 'south', 'korea']","['world', 'lowest', 'fertility', 'rate', 'south', 'korea']",-0.3818,negative
119557432,1573812327379607553,2022-09-24T23:11:13.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1141243230,1573812301211353088,2022-09-24T23:11:07.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
397676983,1573812244332351489,2022-09-24T23:10:53.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
197247416,1573812211511877633,2022-09-24T23:10:45.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
119068602,1573811897249456130,2022-09-24T23:09:30.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1553677285399871489,1573811894162698240,2022-09-24T23:09:30.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
1562924436679864325,1573811879243309057,2022-09-24T23:09:26.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
940213619978936320,1573811808477003776,2022-09-24T23:09:09.000Z,RT @business: South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising…,south korea once again shattered record world lowest fertility rate factor burden raising,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising']",-0.8225,negative
34713362,1573811778005467143,2022-09-24T23:09:02.000Z,South Korea has once again shattered its own record for the world’s lowest fertility rate. One factor: the burden of raising kids https://t.co/3LaRLDbogq,south korea once again shattered record world lowest fertility rate factor burden raising kids,"['south', 'korea', 'once', 'again', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kids']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kids']","['south', 'korea', 'shatter', 'record', 'world', 'lowest', 'fertil', 'rate', 'factor', 'burden', 'rais', 'kid']","['south', 'korea', 'shattered', 'record', 'world', 'lowest', 'fertility', 'rate', 'factor', 'burden', 'raising', 'kid']",-0.8225,negative
930842334,1573773860687826950,2022-09-24T20:38:22.000Z,"@leilamechoui I have to admit fertility is one of the world's most bizarre things, how is it that Israeli liberals have higher TFRs than overtly patriarchal cultures like Qatar or Japan, or countries with generous maternal benefits like in Scandinavia or the USSR?",have admit fertility world most bizarre things that israeli liberals have higher tfrs than overtly patriarchal cultures like qatar japan countries with generous maternal benefits like scandinavia ussr,"['have', 'admit', 'fertility', 'world', 'most', 'bizarre', 'things', 'that', 'israeli', 'liberals', 'have', 'higher', 'tfrs', 'than', 'overtly', 'patriarchal', 'cultures', 'like', 'qatar', 'japan', 'countries', 'with', 'generous', 'maternal', 'benefits', 'like', 'scandinavia', 'ussr']","['admit', 'fertility', 'world', 'bizarre', 'things', 'israeli', 'liberals', 'higher', 'tfrs', 'overtly', 'patriarchal', 'cultures', 'like', 'qatar', 'japan', 'countries', 'generous', 'maternal', 'benefits', 'like', 'scandinavia', 'ussr']","['admit', 'fertil', 'world', 'bizarr', 'thing', 'isra', 'liber', 'higher', 'tfr', 'overtli', 'patriarch', 'cultur', 'like', 'qatar', 'japan', 'countri', 'gener', 'matern', 'benefit', 'like', 'scandinavia', 'ussr']","['admit', 'fertility', 'world', 'bizarre', 'thing', 'israeli', 'liberal', 'higher', 'tfrs', 'overtly', 'patriarchal', 'culture', 'like', 'qatar', 'japan', 'country', 'generous', 'maternal', 'benefit', 'like', 'scandinavia', 'ussr']",0.8445,positive
1203529804097544192,1573713410403049474,2022-09-24T16:38:09.000Z,"China have gone through pre-industrial to post -industrial phase in one generation, it is phenomenal. Now, they have fertility rate of 1.7 which is not very sustainable but very post-industrial",china have gone through industrial post industrial phase generation phenomenal they have fertility rate which very sustainable very post industrial,"['china', 'have', 'gone', 'through', 'industrial', 'post', 'industrial', 'phase', 'generation', 'phenomenal', 'they', 'have', 'fertility', 'rate', 'which', 'very', 'sustainable', 'very', 'post', 'industrial']","['china', 'gone', 'industrial', 'post', 'industrial', 'phase', 'generation', 'phenomenal', 'fertility', 'rate', 'sustainable', 'post', 'industrial']","['china', 'gone', 'industri', 'post', 'industri', 'phase', 'gener', 'phenomen', 'fertil', 'rate', 'sustain', 'post', 'industri']","['china', 'gone', 'industrial', 'post', 'industrial', 'phase', 'generation', 'phenomenal', 'fertility', 'rate', 'sustainable', 'post', 'industrial']",0.0,neutral
